Ligand,Source,SourceID,Affinity,TotalModes,SimScore,SMILES,MW,TPSA,HBD,HBA,RotB,LogP
mol_1170,PubChem,3081725,-7.655,9,0,[H]c1c([H])c([H])c2c(c1[H])c1c3c(c4c5c([H])c([H])c([H])c([H])c5n5c4c1n2[C@]1(C([H])([H])[H])O[C@@]5([H])C([H])([H])[C@@]([H])(N([H])C([H])([H])[H])[C@@]1([H])OC([H])([H])[H])C(=O)[N-]C3=O,479.52,88.59,1,5,5,4.78
mol_122,PubChem,25180895,-8.019,9,0,[H]ON1C(=O)[C@]2(c3c([H])c([H])c4c(c31)C([H])=C([H])C(C([H])([H])[H])(C([H])([H])[H])O4)C(C([H])([H])[H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[C@@]34C(=O)N([H])[C@@]1(C(=O)N3C([H])([H])C([H])([H])C4([H])[H])[C@@]2([H])O[H],479.53,119.41,3,6,6,1.49
mol_92,PubChem,102043608,-8.109,9,0,[H]O[C@@]1([H])O[C@]2(C(=O)c3c([H])c([H])c4c(c3N2[H])C([H])=C([H])C(C([H])([H])[H])(C([H])([H])[H])O4)C(C([H])([H])[H])(C([H])([H])[H])[C@@]2([H])C([H])([H])[C@@]34C(=O)N([H])[C@@]12C(=O)N3C([H])([H])C([H])([H])C4([H])[H],479.53,117.2,3,7,5,1.8
mol_3778,PubChem,71665368,-7.123,9,0,[H]C([H])=C([H])C(C([H])([H])[H])(C([H])([H])[H])[C@]1(C([H])([H])[C@]2([H])C(=O)N3C([H])([H])C([H])([H])C([H])([H])[C@]3(OC([H])([H])[H])C(=O)N2[H])C(=O)N([H])c2c3c(c([H])c([H])c21)OC(C([H])([H])[H])(C([H])([H])[H])C([H])=C3[H],479.58,96.97,2,5,10,3.13
mol_3843,PubChem,5102144,-7.288,9,0,[H]c1c([H])c(-n2c([O-])c(C(=N[C@@]([H])(C(=O)OC([H])([H])[H])C([H])([H])c3c([H])n([H])c4c([H])c([H])c([H])c([H])c34)C([H])([H])[H])c(=O)n([H])c2=O)c([H])c([H])c1Cl,479.9,132.37,2,6,8,2.33
mol_4193,PubChem,10227702,-7.177,9,33,[H]c1c(Br)c(OC([H])([H])C([H])([H])C([H])([H])C(=O)[O-])c(C([H])([H])C([H])([H])[H])c([H])c1-c1c2c(C([H])([H])[H])c(C([H])([H])[H])oc2c([H])c2c([H])c([H])c([H])c([H])c12,480.38,62.5,0,4,10,6.1
mol_1066,PubChem,60152636,-7.053,9,11,[H]c1c([H])c([H])c(-c2c([H])c3c([O-])c(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C(=O)[O-])nc(C#N)c3n(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])c2=O)c([H])c1[H],480.48,150.97,1,7,8,1.32
mol_1054,PubChem,13084329,-7.645,9,0,[H]O[C@]1(C(=O)C([H])([H])[H])C([H])([H])c2c([O-])c3c(c([H])c2[C@@]([H])(O[C@@]2([H])O[C@]([H])(C([H])([H])[H])[C@]([H])(O[H])[C@]([H])(N([H])[H])C2([H])[H])C1([H])[H])C(=O)c1c([H])c([H])c([H])c([H])c1C3=O,480.49,159.21,3,9,8,0.68
mol_38,PubChem,145982455,-7.723,9,6,[H]O[C@@]1([H])[C@]([H])(N([H])C(=O)C([H])([H])[H])C([H])([H])[C@@]2([H])O[C@]1(C([H])([H])[H])n1c3c([H])c([H])c([H])c([H])c3c3c4c(c5c6c([H])c([H])c([H])c([H])c6n2c5c31)C(=O)N([H])C4([H])[H],480.52,97.52,3,4,4,3.62
mol_73,PubChem,139589943,-7.741,9,0,[H]O[C@@]1([H])[C@]([H])(N([H])C(=O)C([H])([H])[H])C([H])([H])[C@@]2([H])O[C@]1(C([H])([H])[H])n1c3c([H])c([H])c([H])c([H])c3c3c4c(c5c6c([H])c([H])c([H])c([H])c6n2c5c31)C(=O)N([H])C4([H])[H],480.52,97.52,3,4,4,3.62
mol_378,PubChem,10552740,-7.189,9,11,[H]c1c([H])c([H])c2c(c1[H])c1c3c(c4c5c([H])c([H])c([H])c([H])c5n5c4c1n2[C@]1([H])O[C@@]5(C([H])([H])[H])[C@@]([H])(OC([H])([H])[H])[C@]([H])(N(C([H])([H])[H])C([H])([H])[H])C1([H])[H])C([H])([H])N([H])C3=O,480.57,60.66,1,4,6,4.7
mol_292,PubChem,44406292,-7.949,9,11,[H]c1c([H])c([H])c(-c2c([H])c([H])c(-c3nc(C([H])([H])C([H])([H])Oc4c([H])c([H])c5c(c4[H])C([H])([H])C([H])([H])[C@@]5([H])[C@]([H])(C(=O)[O-])C([H])([H])C([H])([H])[H])c(C([H])([H])[H])o3)c([H])c2[H])c([H])c1[H],480.58,75.39,0,5,11,5.74
mol_1131,PubChem,11340623,-7.449,9,6,[H]c1c(-c2c([H])c([H])c([H])c([H])c2[H])nc(-n2c([H])c(C(=O)C([H])([H])C([H])([H])C(=O)[O-])c3c([H])c(Cl)c([H])c([H])c32)nc1-c1c([H])c([H])c([H])c([H])c1[H],480.93,87.91,0,5,7,5.12
mol_244,PubChem,11237015,-7.533,9,6,[H]c1c(-c2c([H])c([H])c([H])c([H])c2[H])nc(-c2c([H])c([H])c([H])c([H])c2[H])nc1-n1c([H])c(C(=O)C([H])([H])C([H])([H])C(=O)[O-])c2c([H])c(Cl)c([H])c([H])c21,480.93,87.91,0,5,7,5.12
mol_400,PubChem,3622216,-8.155,9,11,[H]c1c([H])c([H])c(-c2c([H])c(=O)oc3c([H])c(OC([H])([H])C(=O)N([H])[C@]([H])(C(=O)[O-])C([H])([H])c4c([H])n([H])c5c([H])c([H])c([H])c([H])c45)c([H])c([H])c23)c([H])c1[H],481.48,124.46,2,6,8,2.8
mol_990,PubChem,1194308,-8.188,9,17,[H]c1c([H])c([H])c(-c2c([H])c(=O)oc3c([H])c(OC([H])([H])C(=O)N([H])[C@]([H])(C(=O)[O-])C([H])([H])c4c([H])n([H])c5c([H])c([H])c([H])c([H])c45)c([H])c([H])c23)c([H])c1[H],481.48,124.46,2,6,8,2.8
mol_1757,PubChem,71447,-7.424,9,11,[H]c1c([H])c([H])c([C@@]([H])(C(=O)N([H])[C@]2([H])C(=O)N3[C@]2([H])SC(C([H])([H])[H])(C([H])([H])[H])[C@]3([H])C(=O)O[C@]2([H])OC(=O)c3c([H])c([H])c([H])c([H])c32)N([H])[H])c([H])c1[H],481.53,128.03,2,8,8,1.65
mol_2745,PubChem,71446,-7.407,9,11,[H]c1c([H])c([H])c([C@@]([H])(C(=O)N([H])[C@]2([H])C(=O)N3[C@]2([H])SC(C([H])([H])[H])(C([H])([H])[H])[C@]3([H])C(=O)O[C@]2([H])OC(=O)c3c([H])c([H])c([H])c([H])c32)N([H])[H])c([H])c1[H],481.53,128.03,2,8,8,1.65
mol_1371,PubChem,10367990,-7.136,9,0,[H]C(C(=O)N([H])c1c([H])c([H])c([H])c([H])c1OC([H])([H])C([H])([H])C([H])([H])C(=O)[O-])=C(c1c([H])c([H])c2c(c1[H])c([H])c([H])n2C([H])([H])c1c([H])c([H])c([H])c([H])c1C([H])([H])[H])C([H])([H])[H],481.57,83.39,1,4,12,4.95
mol_1851,PubChem,10480402,-7.029,9,17,[H]C(C(=O)N([H])c1c([H])c([H])c([H])c([H])c1OC([H])([H])C([H])([H])C([H])([H])C(=O)[O-])=C(c1c([H])c([H])c2c(c1[H])c([H])c([H])n2C([H])([H])c1c([H])c([H])c([H])c(C([H])([H])[H])c1[H])C([H])([H])[H],481.57,83.39,1,4,12,4.95
mol_347,PubChem,101463300,-7.918,9,0,[H]C1=C([H])C(C([H])([H])[H])(C([H])([H])[H])Oc2c(Cl)c([H])c3c(c21)N([H])C(=O)[C@]31C(C([H])([H])[H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@@]34C(=O)N([H])[C@@]2(C(=O)N3C([H])([H])C([H])([H])C4([H])[H])C1([H])[H],481.98,87.74,2,4,4,3.39
mol_3001,PubChem,5327918,-7.245,9,17,[H]c1c([H])c(Cl)c(-c2c([H])c3c([H])nc(N([H])c4c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C(=O)[O-])c([H])c4[H])nc3n(C([H])([H])[H])c2=O)c(Cl)c1[H],482.35,99.94,1,6,8,4.12
mol_697,PubChem,176483323,-7.87,9,17,[H]Oc1c2c(c([O-])c3c1C([H])([H])C(=O)C([H])([H])[C@]3([H])O[C@@]1([H])O[C@]([H])(C([H])([H])[H])[C@@]([H])(O[H])[C@@]([H])(N([H])[H])C1([H])[H])C(=O)c1c(OC([H])([H])[H])c([H])c([H])c([H])c1C2=O,482.46,168.44,3,10,8,0.65
mol_561,PubChem,176484096,-7.897,9,6,[H]Oc1c2c(c([O-])c3c1C([H])([H])C(=O)C([H])([H])[C@]3([H])O[C@@]1([H])O[C@]([H])(C([H])([H])[H])[C@@]([H])(O[H])[C@@]([H])(N([H])[H])C1([H])[H])C(=O)c1c(OC([H])([H])[H])c([H])c([H])c([H])c1C2=O,482.46,168.44,3,10,8,0.65
mol_3188,PubChem,156698794,-7.413,9,6,[H]OC1=C([H])c2c(O[H])c3c(c([O-])c2[C@@]([H])(O[C@]2([H])O[C@]([H])(C([H])([H])[H])[C@]([H])(O[H])[C@]([H])(N([H])[H])C2([H])[H])C1([H])[H])C(=O)c1c(OC([H])([H])[H])c([H])c([H])c([H])c1C3=O,482.46,171.6,4,10,9,1.43
mol_1251,PubChem,491295,-7.163,9,11,[H]c1oc([H])c(-c2nc3c([H])c(C(=O)N([H])[C@@]([H])(C(=O)[O-])C([H])([H])c4c([H])n([H])c5c([H])c([H])c([O-])c([H])c45)c([H])c([H])c3n2C([H])([H])C2([H])C([H])([H])C2([H])[H])c1[H],482.5,139.04,2,6,8,2.35
mol_1169,PubChem,491299,-7.154,9,0,[H]c1oc([H])c(-c2nc3c([H])c(C(=O)N([H])[C@]([H])(C(=O)[O-])C([H])([H])c4c([H])n([H])c5c([H])c([H])c([O-])c([H])c45)c([H])c([H])c3n2C2([H])C([H])([H])C([H])([H])C2([H])[H])c1[H],482.5,139.04,2,6,7,2.67
mol_120,PubChem,72271,-7.706,9,0,[H]O[C@]1([H])c2c(c3c4c([H])c([H])c([H])c([H])c4n4c3c3c2c2c([H])c([H])c([H])c([H])c2n3[C@]2(C([H])([H])[H])O[C@@]4([H])C([H])([H])[C@@]([H])(N([H])C([H])([H])[H])[C@]2([H])OC([H])([H])[H])C(=O)N1[H],482.54,89.68,3,5,6,3.84
mol_320,PubChem,9934999,-7.718,9,17,[H]c1c([H])c([H])c(C([H])([H])[H])c(N([H])c2nc3c([H])c([H])c(C([H])([H])C(=O)N([H])c4c([H])c([H])c([C@]([H])(C([H])([H])[H])C([H])([H])C(=O)[O-])c5c4C([H])([H])C([H])([H])C5([H])[H])c([H])c3o2)c1[H],482.56,107.29,2,6,10,4.79
mol_478,PubChem,67675739,-7.788,9,11,[H]c1c([H])c([H])c(C([H])([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)[O-])C([H])([H])c2c([H])n([H])c3c([H])c([H])c([H])c([H])c23)N(C(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])C([H])([H])[H])c([H])c1[H],482.56,105.33,2,4,11,2.64
mol_1327,PubChem,9805325,-7.247,9,11,[H]c1c([H])c(C(=O)c2c([H])n(C([H])([H])C([H])([H])C([H])([H])C(=O)[O-])c3c([H])c([H])c([H])c([H])c23)c([H])c([H])c1O[C@]([H])(c1c([H])c([H])c(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])C([H])([H])[H],482.6,71.36,0,4,14,5.74
mol_3310,PubChem,10254719,-7.297,9,0,[H]c1c([H])c(C(=O)c2c([H])n(C([H])([H])C([H])([H])C([H])([H])C(=O)[O-])c3c([H])c([H])c([H])c([H])c23)c([H])c([H])c1O[C@]([H])(c1c([H])c([H])c(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])C([H])([H])[H],482.6,71.36,0,4,14,5.74
mol_559,PubChem,59370369,-7.556,9,0,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C(=O)[O-])c(N(C(=O)c2c([H])c([H])c(Cl)c(-c3nc4c([H])c([H])c([H])c([H])c4c([H])c3C#N)c2[H])C([H])([H])[H])c1[H],482.95,97.12,0,5,8,4.78
mol_3812,PubChem,153525929,-7.114,9,0,[H]O[C@@]1([H])C([H])([H])C([H])([H])[C@@]2(C([H])([H])[H])[C@]([H])(C1([H])[H])C([H])([H])[C@]([H])(O[H])[C@]1([H])[C@]2([H])C([H])([H])[C@@]([H])(O[H])[C@]2(C([H])([H])[H])[C@]([H])([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C(=O)N([H])c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C([H])([H])[C@]12[H],483.69,89.79,4,4,11,5.0
mol_1428,PubChem,86655449,-7.126,9,28,[H]C(C(=O)N([H])[C@@]([H])(C(=O)OC([H])([H])[H])C([H])([H])c1c([H])n([H])c2c([H])c([H])c([H])c([H])c12)=C([H])c1c([H])c(C(F)(F)F)c([H])c(C(F)(F)F)c1[H],484.4,71.19,2,3,7,5.12
mol_993,PubChem,66778435,-7.073,9,6,[H]c1c(-c2n[n-]c([C@]([H])(c3c([H])c([H])c([H])c([H])c3C(F)(F)F)C([H])([H])C([H])([H])C(=O)[O-])n2)nc(OC([H])([H])[H])c(-n2c([H])nc(C([H])([H])[H])c2[H])c1[H],484.44,119.95,0,7,10,2.68
mol_799,PubChem,156757818,-7.187,9,11,[H]c1c([H])c([H])c2c(c1[H])-c1c([H])c([H])c([H])c([H])c1C2([H])C([H])([H])OC(=O)N([H])[C@]([H])(C(=O)[O-])C([H])([H])C([H])([H])c1c([H])c([H])c(OC(F)(F)F)c([H])c1[H],484.45,87.69,1,5,8,4.18
mol_458,PubChem,4834479,-7.828,9,0,[H]c1c([H])c([H])c2c(c1[H])c(=O)oc1c([H])c(O[C@@]([H])(C(=O)N([H])[C@]([H])(C(=O)[O-])C([H])([H])c3c([H])n([H])c4c([H])c([H])c([O-])c([H])c34)C([H])([H])[H])c([H])c([H])c12,484.46,147.52,2,7,8,1.75
mol_4686,PubChem,135862988,-7.326,9,50,[H]ON([H])C(c1onc(-c2c([H])c([H])c(N([H])c3nc4c([H])c([H])c(F)c([H])c4s3)c([H])c2[H])c1[H])=[N+]([H])[C@]([H])(C(=O)OC([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],484.53,123.48,4,8,11,2.84
mol_892,PubChem,10028351,-7.695,9,0,[H]c1c(C([H])([H])C([H])([H])C(=O)N2C([H])([H])C([H])([H])C([H])(C([H])([H])[C@]([H])(c3c([H])c([H])c4c([H])c([H])c([H])c([H])c4c3[H])C([H])([H])C(=O)[O-])C([H])([H])C2([H])[H])nc2c(c1[H])C([H])([H])C([H])([H])C([H])([H])N2[H],484.62,85.36,1,5,8,4.08
mol_1658,PubChem,71280351,-7.452,9,17,[H]c1nc2c(nc1-c1nn(C([H])([H])C([H])([H])C([H])([H])C(=O)[O-])c3c([H])c([H])c(OC([H])(F)F)c([H])c13)c(C(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])n2[H],485.47,137.85,2,7,8,2.63
mol_2156,PubChem,60152242,-7.386,9,17,[H]c1c([H])c([H])c(C([H])([H])n2c(=O)c(-c3c([H])c([H])c([H])c(OC([H])([H])[H])c3[H])c([H])c3c([O-])c(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C(=O)[O-])nc([H])c32)c([H])c1[H],485.5,136.41,1,7,10,1.45
mol_2172,PubChem,60152115,-7.296,9,6,[H]c1c([H])c([H])c(C([H])([H])n2c(=O)c(-c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c([H])c3c([O-])c(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C(=O)[O-])nc([H])c32)c([H])c1[H],485.5,136.41,1,7,10,1.45
mol_2395,PubChem,1756385,-7.304,9,0,[H]c1c([H])c([H])c2c(c1[H])c(C([H])([H])[C@@]([H])(C(=O)[O-])N([H])C(=O)C([H])([H])c1c(C([H])([H])[H])c3c([H])c4c(C([H])([H])[H])c(C([H])([H])[H])oc4c(C([H])([H])[H])c3oc1=O)c([H])n2[H],485.52,128.37,2,6,10,3.27
mol_1276,PubChem,24280399,-7.953,9,0,[H]c1c([H])c([H])c2c(c1[H])c(C([H])([H])[C@@]([H])(C(=O)[O-])N([H])C(=O)C([H])([H])C([H])([H])c1c(C([H])([H])[H])c3c([H])c4c(C([H])([H])[H])c(C([H])([H])[H])oc4c([H])c3oc1=O)c([H])n2[H],485.52,128.37,2,6,10,3.36
mol_114,PubChem,1802276,-7.979,9,0,[H]c1c([H])c([H])c2c(c1[H])c(C([H])([H])[C@@]([H])(C(=O)[O-])N([H])C(=O)C([H])([H])C([H])([H])c1c(C([H])([H])[H])c3c([H])c4c(C([H])([H])[H])c(C([H])([H])[H])oc4c([H])c3oc1=O)c([H])n2[H],485.52,128.37,2,6,10,3.36
mol_181,PubChem,16409077,-8.241,9,11,[H]c1c([H])c([H])c2c(c1[H])c(C([H])([H])[C@@]([H])(C(=O)[O-])N([H])C(=O)C([H])([H])c1c(C([H])([H])[H])c3c(oc1=O)c([H])c(C([H])([H])[H])c1c(C([H])([H])[H])c(C([H])([H])[H])oc13)c([H])n2[H],485.52,128.37,2,6,10,3.27
mol_4198,PubChem,69247248,-7.324,9,0,[H]c1c([H])c([H])c(-n2c(C([H])([H])C([H])([H])[C@@]([H])(C(=O)OC([H])([H])c3c([H])c([H])c([H])c([H])c3[H])N([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])nc3c([H])c([H])c([H])c([H])c32)c([H])c1[H],485.58,82.45,1,5,8,5.59
mol_1553,PubChem,12136421,-7.063,9,6,[H]c1c([H])c(C([H])([H])N([H])C(=O)c2c([H])c(C([H])([H])[C@@]([H])(C(=O)[O-])C([H])([H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])c([H])c([H])c1Oc1c([H])c(F)c(F)c(F)c1[H],486.47,87.69,1,5,12,4.15
mol_2633,PubChem,4836392,-7.988,9,22,[H]c1c([O-])c([H])c2c(C([H])([H])[C@@]([H])(C(=O)[O-])N([H])C(=O)C([H])([H])c3c(C([H])([H])[H])c4c([H])c5c(C([H])([H])[H])c(C([H])([H])[H])oc5c([H])c4oc3=O)c([H])n([H])c2c1[H],486.48,151.43,2,7,9,2.04
mol_1607,PubChem,9870100,-7.014,9,11,[H]c1c([H])c([H])c(-n2nnc(-c3c([H])c([H])c(S(=O)(=O)[N-][C@@]([H])(C(=O)[O-])C([H])([H])c4c([H])n([H])c5c([H])c([H])c([H])c([H])c45)c([H])c3[H])n2)c([H])c1[H],486.51,147.76,1,7,8,2.23
mol_3731,PubChem,657145,-7.001,9,0,[H]c1c([H])c([H])c2c(c1[H])c(C([H])([H])[C@@]([H])(C(=O)N1C([H])([H])C([H])([H])C([H])([H])[C@]1([H])C(=O)N([H])[C@]([H])(C(=O)[O-])C([H])([H])c1c([H])n([H])c3c([H])c([H])c([H])c([H])c13)N([H])[H])c([H])n2[H],486.55,147.14,4,5,9,0.99
mol_343,PubChem,16402120,-7.0,9,0,[H]C([H])([H])C([H])([H])C([H])([H])C(=O)O[C@]1([H])C([H])([H])C([H])([H])[C@@]2(C([H])([H])[H])[C@@]([H])(C([H])([H])C([H])([H])[C@@]3([H])[C@]4([H])C([H])([H])[C@]5([H])O[C@@]6(OC([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C6([H])[H])[C@@]([H])(C([H])([H])[H])[C@]5([H])[C@]4(C([H])([H])[H])C([H])([H])C([H])([H])[C@]32[H])C1([H])[H],486.74,44.76,0,4,8,7.14
mol_1244,PubChem,162170,-7.095,9,11,[H]c1c([H])c([H])c([C@]([H])(C(=O)N([H])[C@@]2([H])C(=O)N3[C@]([H])(C(=O)[O-])C(C([H])([H])[H])(C([H])([H])[H])S[C@]32[H])N([H])C(=O)N2C([H])([H])C(=O)[N-]C(=O)C2([H])[H])c([H])c1[H],487.49,170.12,2,8,7,-1.52
mol_1470,PubChem,16408452,-7.816,9,0,[H]c1c([H])c([H])c2c(c1[H])c(C([H])([H])[C@@]([H])(C(=O)[O-])N([H])C(=O)C([H])([H])c1c(C([H])([H])[H])c3c([H])c4c(c([H])c3oc1=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C4([H])[H])c([H])n2[H],487.53,124.46,2,6,9,2.71
mol_3007,PubChem,16406896,-7.304,9,11,[H]C([H])=C(C([H])([H])[H])C([H])([H])Oc1c([H])c(C([H])([H])[H])c([H])c2oc(=O)c(C([H])([H])C(=O)N([H])[C@@]([H])(C(=O)[O-])C([H])([H])c3c([H])n([H])c4c([H])c([H])c([H])c([H])c34)c(C([H])([H])[H])c12,487.53,124.46,2,6,12,2.87
mol_1902,PubChem,24279891,-8.082,9,0,[H]c1c(C([H])([H])[H])c([H])c2oc(=O)c3c(c2c1O[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)[O-])C([H])([H])c1c([H])n([H])c2c([H])c([H])c([H])c([H])c12)C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H],487.53,124.46,2,6,9,2.71
mol_300,PubChem,16399256,-7.493,9,17,[H]c1c(O[C@@]([H])(C(=O)N([H])[C@]([H])(C(=O)[O-])C([H])([H])c2c([H])n([H])c3c([H])c([H])c([H])c([H])c23)C([H])([H])[H])c(C([H])([H])[H])c2oc(=O)c3c(c2c1[H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H],487.53,124.46,2,6,9,2.71
mol_278,PubChem,4916727,-7.499,9,17,[H]c1c([H])c([H])c2c(c1[H])C(=O)c1c(-c3c([H])c([H])c(OC(=O)C([H])([H])C([H])([H])C([H])([H])[H])c(OC([H])([H])C([H])([H])[H])c3[H])nc3c([H])c([H])c4c([H])c([H])c([H])c([H])c4c3c1-2,487.55,65.49,0,5,8,7.37
mol_2549,PubChem,44290930,-7.27,9,11,[H]c1c([H])c(-c2c([H])c([H])c(C(=O)N([H])[C@]([H])(C([H])([H])[H])[C@]([H])(C(=O)OC([H])([H])[H])C([H])([H])c3c([H])c([H])c([H])c(C(N([H])[H])=[N+]([H])[H])c3[H])c([H])c2[H])c([H])c(C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c1[H],487.62,110.25,3,4,14,2.03
mol_1521,PubChem,9870130,-7.58,9,0,[H]c1c([H])c(C([H])([H])C(=O)N([H])c2c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C(=O)[O-])c([H])c2[H])c([H])c([H])c1OC([H])([H])c1nc2c([H])c(Cl)c([H])c([H])c2c([H])c1[H],487.96,91.35,1,5,10,4.72
mol_72,PubChem,9826744,-8.758,9,0,[H]c1c([H])c([H])c([C@]2([H])C(c3c([H])c([H])c(Cl)c([H])c3[H])=NN(C(N([H])S(=O)(=O)c3c([H])c([H])c(Cl)c([H])c3[H])=[N+]([H])C([H])([H])[H])C2([H])[H])c([H])c1[H],488.42,75.74,2,3,5,2.84
mol_2640,PubChem,37963434,-7.655,9,22,[H]c1sc(-c2c([H])c([H])c(OC(F)(F)F)c([H])c2[H])nc1C([H])([H])C(=O)N([H])[C@@]([H])(C(=O)[O-])C([H])([H])c1c([H])n([H])c2c([H])c([H])c([H])c([H])c12,488.47,107.14,2,6,8,3.21
mol_471,PubChem,4835532,-7.32,9,0,[H]c1c(C([H])([H])[H])c([H])c2oc(=O)c3c(c2c1O[C@@]([H])(C(=O)N([H])[C@]([H])(C(=O)[O-])C([H])([H])c1c([H])n([H])c2c([H])c([H])c([O-])c([H])c12)C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H],488.5,147.52,2,7,9,1.39
mol_427,PubChem,4835562,-7.605,9,17,[H]c1c(O[C@@]([H])(C(=O)N([H])[C@]([H])(C(=O)[O-])C([H])([H])c2c([H])n([H])c3c([H])c([H])c([O-])c([H])c23)C([H])([H])[H])c(C([H])([H])[H])c2oc(=O)c3c(c2c1[H])C([H])([H])C([H])([H])C3([H])[H],488.5,147.52,2,7,9,1.39
mol_431,PubChem,4836605,-8.199,9,11,[H]c1c(C([H])([H])[H])c([H])c2oc(=O)c3c(c2c1OC([H])([H])C(=O)N([H])[C@]([H])(C(=O)[O-])C([H])([H])c1c([H])n([H])c2c([H])c([H])c([O-])c([H])c12)C([H])([H])C([H])([H])C([H])([H])C3([H])[H],488.5,147.52,2,7,8,1.39
mol_1290,PubChem,23650091,-7.213,9,0,[H]c1c([H])c([H])c(-c2c(C(F)(F)F)sc(C([H])([H])Oc3c([H])c([H])c4c(c3[H])C([H])([H])C([H])([H])C([H])([H])N4C(=O)C([H])([H])C([H])([H])C(=O)[O-])c2[H])c([H])c1[H],488.51,69.67,0,5,7,4.82
mol_4263,PubChem,177825839,-7.257,9,6,[H]C([H])(OC(=O)C([H])([H])C([H])([H])N1C(=O)[C@]2(C([H])([H])[H])[C@](C([H])([H])[H])(C1=O)[C@]1([H])O[C@@]2([H])C([H])([H])C1([H])[H])C([H])([H])N1C(=O)[C@]2(C([H])([H])[H])[C@](C([H])([H])[H])(C1=O)[C@]1([H])O[C@@]2([H])C([H])([H])C1([H])[H],488.54,119.52,0,8,10,0.8
mol_276,PubChem,67109948,-7.269,9,0,[H]c1c([H])c(C([H])([H])Oc2nc([H])c3c([H])c([H])c([H])c([H])c3c2[H])c([H])c([H])c1-c1c([H])c([H])c(S(=O)(=O)[N-][C@]([H])(C(=O)[O-])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],488.56,110.49,0,6,11,4.32
mol_806,PubChem,67675878,-7.423,9,0,[H]c1sc(C(=O)N(C([H])([H])[H])[C@@]([H])(C(=O)N([H])[C@]([H])(C(=O)[O-])C([H])([H])c2c([H])n([H])c3c([H])c([H])c([H])c([H])c23)C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c(C([H])([H])[H])c1[H],488.59,105.33,2,5,11,2.7
mol_1475,PubChem,67674916,-7.458,9,0,[H]c1c(C(=O)N(C([H])([H])[H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)[O-])C([H])([H])c2c([H])n([H])c3c([H])c([H])c([H])c([H])c23)C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])sc(C([H])([H])[H])c1[H],488.59,105.33,2,5,11,2.7
mol_792,PubChem,59365134,-7.312,9,11,[H]c1c([H])c(C2([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])C(C(=O)[O-])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1N([H])C(=O)c1c([H])c2c(C([H])([H])[H])c([H])c([H])c([H])c2n1C([H])([H])C([H])([H])[H],488.61,94.47,1,4,11,4.09
mol_1536,PubChem,21714776,-7.309,9,0,[H]C1=C([H])[C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])C([H])([H])[C@@]2([H])OC(=O)C([H])([H])[C@]([H])(O[C@@]3([H])OC([H])([H])C([H])([H])C([H])([H])C3([H])[H])C2([H])[H])[C@]2([H])C1=C([H])[C@@]([H])(C([H])([H])[H])C([H])([H])[C@@]2([H])OC(=O)[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],488.66,71.06,0,6,12,5.75
mol_4052,PubChem,71429075,-7.153,9,6,[H]c1c([H])c([H])c2c(c1[H])c(C([H])([H])[C@@]([H])(C(=O)[O-])N([H])C(=O)[C@@]([H])(N([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])c1c([H])n([H])c3c([H])c([H])c([H])c([H])c13)c([H])n2[H],489.55,139.14,4,5,8,2.56
